Excel,Tableau,R,Illustrator,D3,ggplot2,Python,PowerBI,Flourish,Datawrapper,Unnamed: 0,ID,inspir,doc_id,type,ToolsForDV_,ToolsForDV_PowerPoint,ToolsForDV_PenPaper,ToolsForDV_Other__,count,inspirID
1,0,1,1,1,1,0,0,0,0,761,1082,Pudding,198,Magazine,6,,,,24,42
1,0,1,1,1,1,0,0,0,0,762,1082,Alberto Cairo,195,Person,6,,,,86,2
0,1,0,0,0,0,0,0,0,0,763,1085,Ryan Sleeper,766,Person,1,,,,5,70
0,1,0,0,0,0,0,0,0,0,764,1085,Andy Kriebel,765,Person,1,,,,12,25
0,0,1,1,1,1,0,0,0,0,765,1086,Alberto Cairo,1968,Person,6,,Pen & paper,,86,2
0,0,1,1,1,1,0,0,0,0,766,1086,Federica Fragapane,1971,Person,6,,Pen & paper,,24,22
0,0,1,1,1,1,0,0,0,0,767,1086,Shirley Wu,1973,Person,6,,Pen & paper,,49,12
0,0,1,1,1,1,0,0,0,0,768,1086,Giorgia Lupi,1970,Person,6,,Pen & paper,,46,20
0,0,1,1,1,1,0,0,0,0,769,1086,Mike Bostock,1976,Person,6,,Pen & paper,,21,36
0,0,1,1,1,1,0,0,0,0,770,1086,Moritz Stefaner,1969,Person,6,,Pen & paper,,21,34
0,0,1,1,1,1,0,0,0,0,771,1086,Nadieh Bremer,1972,Person,6,,Pen & paper,,73,11
1,1,0,1,0,0,0,0,0,0,772,1092,Nightingale,230,Magazine,6,PowerPoint,,,8,53
1,0,0,0,0,0,1,1,0,0,773,1098,538,1300,Magazine,3,,,,10,31
0,1,0,0,0,0,0,1,0,0,774,1103,Financial Times,1403,Magazine,2,,,,56,14
0,1,0,0,0,0,0,1,0,0,775,1103,Edward Tufte,1403,Person,2,,,,49,13
0,1,0,0,0,0,0,1,0,0,776,1103,Tableau Public,1404,Community,2,,,,41,10
1,1,0,0,0,0,0,1,1,0,777,1105,Tableau Public,2092,Community,5,PowerPoint,,,41,10
1,1,1,0,0,1,0,0,0,0,778,1112,Ann K. Emery,194,Person,7,PowerPoint,,Tables from SPSS output,20,5
1,1,1,0,0,1,0,0,0,0,779,1112,Stephanie Evergreen,193,Person,7,PowerPoint,,Tables from SPSS output,59,4
1,0,1,0,0,1,0,0,0,0,780,1115,Stephanie Evergreen,1470,Person,6,,Pen & paper,,59,4
1,0,1,0,0,1,0,0,0,0,781,1115,Slack,1469,Social Network,6,,Pen & paper,,11,46
0,1,0,0,0,0,0,0,0,0,782,1116,Alberto Cairo,764,Person,2,,,,86,2
0,1,0,0,0,0,0,0,0,0,783,1116,Financial Times,763,Magazine,2,,,,56,14
0,1,0,0,0,0,0,0,0,0,784,1116,Edward Tufte,763,Person,2,,,,49,13
0,1,0,0,1,0,0,0,1,1,785,1118,Pudding,297,Magazine,13,,,"Chart JS, apache echart",24,42
0,1,0,0,1,0,0,0,1,1,786,1118,Shirley Wu,298,Person,13,,,"Chart JS, apache echart",49,12
1,0,1,1,0,1,0,0,0,0,787,1126,Shirley Wu,88,Person,4,,,,49,12
1,0,1,1,0,1,0,0,0,0,788,1126,Kontinentalist,89,Organisation,4,,,,4,84
1,1,0,0,0,0,0,0,1,1,789,1127,Storytelling With Data (Cole Knaflic),457,Blog,6,PowerPoint,Pen & paper,,78,15
1,1,0,0,0,0,0,0,1,1,790,1127,Alberto Cairo,458,Person,6,PowerPoint,Pen & paper,,86,2
1,1,0,0,0,0,0,0,1,1,791,1127,Gurman Bhatia,456,Person,6,PowerPoint,Pen & paper,,5,39
1,1,0,0,0,0,0,0,0,0,792,1130,Stephanie Evergreen,229,Person,5,PowerPoint,Pen & paper,,59,4
1,1,0,0,0,0,0,0,0,0,793,1130,Tableau Public,229,Community,5,PowerPoint,Pen & paper,,41,10
1,1,0,0,0,0,0,0,0,0,794,1130,Ann K. Emery,229,Person,5,PowerPoint,Pen & paper,,20,5
1,0,0,1,0,0,0,0,1,0,795,1131,Visual Capialist,1222,Magazine,4,,,,3,73
0,0,0,0,1,0,1,0,0,0,796,1133,Observable,1297,Community,5,,,,11,66
0,0,0,0,1,0,1,0,0,0,797,1133,Information Is Beautiful,1298,Blog,5,,,,8,55
0,1,1,0,0,1,1,0,0,0,798,1134,#Tidytuesday,524,Community,6,,Pen & paper,,9,51
1,0,1,0,1,0,0,0,0,0,799,1137,Washington Post,1122,Magazine,8,,,,11,9
1,0,1,0,1,0,0,0,0,0,800,1137,Observable,1120,Community,8,,,,11,66
1,0,1,0,1,0,0,0,0,0,801,1137,Mike Bostock,1121,Person,8,,,,21,36
1,0,0,1,1,0,1,0,0,0,802,1139,Pudding,151,Magazine,9,,Pen & paper,Datavisual,24,42
1,0,0,1,1,0,1,0,0,0,803,1139,Fathom,150,Organisation,9,,Pen & paper,Datavisual,3,80
0,0,0,0,1,0,0,0,0,0,804,1140,Mike Bostock,1891,Person,6,,,,21,36
1,0,1,0,1,1,0,0,0,0,805,1147,Andy Kirk,272,Person,4,,,,33,43
1,0,1,0,1,1,0,0,0,0,806,1147,Alli Torban,271,Person,4,,,,18,62
1,0,1,0,1,1,0,0,0,0,807,1147,Cedric Scherer,270,Person,4,,,,18,30
1,0,1,0,1,1,0,0,0,0,808,1147,Duncan Geere,273,Person,4,,,,4,64
1,0,0,0,0,0,0,1,0,0,809,1149,Andy Kirk,523,Person,6,PowerPoint,Pen & paper,,33,43
0,1,0,0,0,0,0,0,0,0,810,1151,Economist,1221,Magazine,1,,,,14,54
1,0,0,1,0,0,0,0,0,0,811,1152,Gabrielle Merite,1684,Person,4,PowerPoint,,,10,63
0,1,0,0,0,0,1,0,0,0,812,1158,Twitter,1767,Social Network,5,,Pen & paper,,38,28
0,1,0,0,0,0,1,0,0,0,813,1158,Tableau Public,1767,Community,5,,Pen & paper,,41,10
0,1,0,0,0,0,1,0,0,0,814,1158,Financial Times,1767,Magazine,5,,Pen & paper,,56,14
1,0,0,1,0,0,0,0,0,0,815,1161,Information Is Beautiful,2050,Blog,6,PowerPoint,,,8,55
0,0,0,0,0,1,0,1,0,0,816,1164,Stephanie Evergreen,922,Person,2,,,,59,4
1,0,0,0,0,0,0,0,0,0,817,1168,NYT,455,Magazine,2,PowerPoint,,,38,7
1,0,0,0,0,0,0,0,0,0,818,1168,National Geographic,454,Magazine,2,PowerPoint,,,6,74
1,1,0,0,0,0,1,0,1,1,819,1169,Datavis Society,655,Organisation,11,PowerPoint,,,35,45
1,1,0,0,0,0,1,0,1,1,820,1169,NYT,656,Magazine,11,PowerPoint,,,38,7
1,1,1,0,0,1,0,0,0,0,821,1173,Flowingwithdata (Nathan Yau),1992,Blog,7,PowerPoint,,,39,8
1,0,0,0,0,0,0,1,0,0,822,1176,Twitter,1154,Social Network,2,,,,38,28
0,1,1,1,0,1,0,0,0,0,823,1184,David Mccandless,1919,Person,6,,Pen & paper,,11,49
1,0,0,0,0,0,1,1,0,0,824,1186,Storytelling With Data (Cole Knaflic),919,Blog,4,PowerPoint,,,78,15
1,0,0,1,0,0,0,0,0,0,825,1187,Instagram,1747,Social Network,4,,Pen & paper,"InDesign, After Effects",11,52
1,0,0,1,0,0,0,0,0,0,826,1187,Slack,1747,Social Network,4,,Pen & paper,"InDesign, After Effects",11,46
0,0,0,0,1,0,0,0,0,0,827,1188,Nadieh Bremer,760,Person,3,,Pen & paper,,73,11
0,0,0,0,1,0,0,0,0,0,828,1188,Observable,762,Community,3,,Pen & paper,,11,66
0,0,0,0,1,0,0,0,0,0,829,1188,Shirley Wu,761,Person,3,,Pen & paper,,49,12
0,0,0,0,0,0,0,0,0,0,830,1197,R/Dataisbeautiful,758,Community,3,,,ZingChart,4,29
0,0,0,0,1,0,0,0,0,0,831,1211,Nadieh Bremer,1025,Person,5,,Pen & paper,Figma,73,11
0,0,0,0,1,0,0,0,0,0,832,1211,Shirley Wu,1028,Person,5,,Pen & paper,Figma,49,12
0,0,0,0,1,0,0,0,0,0,833,1211,Amelia Wattenberger,1027,Person,5,,Pen & paper,Figma,19,21
0,0,0,0,1,0,0,0,0,0,834,1211,Susie Lu,1026,Person,5,,Pen & paper,Figma,5,44
1,0,0,0,0,0,0,0,0,0,835,1212,Stephanie Evergreen,1368,Person,2,PowerPoint,,,59,4
1,0,0,0,0,0,0,0,0,0,836,1212,Storytelling With Data (Cole Knaflic),1366,Blog,2,PowerPoint,,,78,15
1,0,0,0,0,0,0,0,0,0,837,1212,Ann K. Emery,1367,Person,2,PowerPoint,,,20,5
1,0,0,0,0,0,0,0,0,0,838,1212,Andy Kirk,1365,Person,2,PowerPoint,,,33,43
1,0,0,0,0,0,0,0,0,0,839,1212,Bill Shander,1369,Person,2,PowerPoint,,,4,58
1,0,0,0,0,0,0,1,0,0,840,1215,NYT,1152,Magazine,3,,,,38,7
1,0,0,0,0,0,0,1,0,0,841,1215,Financial Times,1153,Magazine,3,,,,56,14
0,0,0,1,0,0,1,0,0,0,842,1218,Financial Times,453,Magazine,3,,,MATLAB,56,14
0,0,0,1,0,0,1,0,0,0,843,1218,Edward Tufte,453,Person,3,,,MATLAB,49,13
0,0,0,1,0,0,1,0,0,0,844,1218,Giorgia Lupi,451,Person,3,,,MATLAB,46,20
0,0,0,1,0,0,0,0,0,0,845,1219,Pinterest,840,Social Network,2,PowerPoint,,,10,67
1,0,1,0,1,1,0,0,0,0,846,1220,Nature,1219,Magazine,5,,,,10,38
1,1,0,1,0,1,0,0,1,0,847,1230,Shirley Wu,429,Person,7,PowerPoint,,,49,12
0,1,0,0,0,0,1,0,0,0,848,1234,Linkedin,521,Social Network,4,PowerPoint,,,9,35
0,1,0,0,0,0,1,0,0,0,849,1234,Instagram,521,Social Network,4,PowerPoint,,,11,52
0,0,1,0,1,0,0,0,0,0,850,1241,Nadieh Bremer,1464,Person,6,,,,73,11
0,0,1,0,1,0,0,0,0,0,851,1241,Federica Fragapane,1465,Person,6,,,,24,22
0,0,1,0,1,0,0,0,0,0,852,1241,Mike Bostock,1466,Person,6,,,,21,36
1,0,0,1,0,0,0,0,0,0,853,1245,Slack,652,Social Network,3,,Pen & paper,,11,46
1,0,0,1,0,0,0,0,0,0,854,1245,Datavis Society,652,Organisation,3,,Pen & paper,,35,45
1,0,0,1,0,0,0,0,0,0,855,1245,Behance,653,Social Network,3,,Pen & paper,,5,77
0,0,0,0,1,0,1,0,0,0,856,1247,Nadieh Bremer,69,Person,5,,,svelte,73,11
0,0,0,0,1,0,1,0,0,0,857,1247,Moritz Stefaner,67,Person,5,,,svelte,21,34
0,0,0,0,1,0,1,0,0,0,858,1247,Shirley Wu,68,Person,5,,,svelte,49,12
1,1,0,0,0,0,0,0,0,0,859,1248,Tableau Public,1218,Community,2,,,,41,10
1,0,0,0,1,0,0,1,0,0,860,1250,Datavis Society,1292,Organisation,6,PowerPoint,Pen & paper,,35,45
1,0,0,0,0,0,0,1,0,0,861,1251,Storytelling With Data (Cole Knaflic),828,Blog,4,PowerPoint,Pen & paper,,78,15
1,0,0,0,0,0,0,1,0,0,862,1251,Tamara Munzner,830,Person,4,PowerPoint,Pen & paper,,8,33
1,0,0,0,0,0,0,1,0,0,863,1251,Andy Kirk,827,Person,4,PowerPoint,Pen & paper,,33,43
1,0,0,0,0,0,0,1,0,0,864,1252,Storytelling With Data (Cole Knaflic),1217,Blog,3,PowerPoint,,,78,15
1,0,0,0,0,0,0,0,1,0,865,1254,Andy Kirk,1364,Person,4,,,,33,43
1,1,1,0,0,1,1,0,0,0,866,1256,Lisa Charlotte Muth,168,Person,7,PowerPoint,,,20,23
0,0,0,0,0,0,0,1,0,0,867,1257,Giorgia Lupi,754,Person,1,,,,46,20
0,0,0,0,0,0,0,1,0,0,868,1257,David Mccandless,755,Person,1,,,,11,49
0,0,0,0,0,0,0,1,0,0,869,1257,Stefanie Posavec,753,Person,1,,,,13,37
1,1,0,0,0,0,0,0,0,1,870,1258,Edward Tufte,192,Person,5,PowerPoint,,,49,13
1,1,0,0,0,0,0,0,0,1,871,1258,Financial Times,192,Magazine,5,PowerPoint,,,56,14
0,0,0,1,0,0,0,0,0,0,872,1259,Information Is Beautiful,1889,Blog,3,PowerPoint,Pen & paper,,8,55
0,0,0,0,0,0,0,1,0,0,873,1262,Storytelling With Data (Cole Knaflic),2084,Blog,2,PowerPoint,,,78,15
1,1,0,0,0,0,1,1,0,0,874,1264,Tableau Public,1986,Community,5,,,,41,10
1,1,0,0,0,0,1,1,0,0,875,1264,Datavis Society,1987,Organisation,5,,,,35,45
1,1,1,0,1,0,1,0,1,0,876,1265,Giorgia Lupi,1901,Person,12,,,,46,20
1,1,1,0,1,0,1,0,1,0,877,1265,Mike Bostock,1905,Person,12,,,,21,36
1,1,1,0,1,0,1,0,1,0,878,1265,Storytelling With Data (Cole Knaflic),1902,Blog,12,,,,78,15
1,1,1,0,1,0,1,0,1,0,879,1265,R.J Andrews,1907,Person,12,,,,10,69
1,1,1,0,1,0,1,0,1,0,880,1265,Alberto Cairo,1900,Person,12,,,,86,2
1,1,1,0,1,0,1,0,1,0,881,1265,Ben Jones,1903,Person,12,,,,6,71
1,1,1,0,1,0,1,0,1,0,882,1265,Amelia Wattenberger,1904,Person,12,,,,19,21
1,1,1,0,1,0,1,0,1,0,883,1265,Lisa Charlotte Muth,1906,Person,12,,,,20,23
0,0,0,0,1,0,0,0,0,1,884,1266,Hans Rosling,1101,Person,10,,Pen & paper,,5,57
0,0,1,0,0,1,0,0,0,0,885,1267,Twitter,2059,Social Network,3,,,,38,28
1,1,0,0,0,0,0,0,0,0,886,1268,Andy Kriebel,1100,Person,2,,,,12,25
1,1,0,0,0,0,0,0,0,0,887,1268,Nadieh Bremer,1097,Person,2,,,,73,11
1,1,0,0,0,0,0,0,0,0,888,1268,Alberto Cairo,1099,Person,2,,,,86,2
1,1,0,0,0,0,0,0,0,0,889,1268,Shirley Wu,1098,Person,2,,,,49,12
1,1,0,1,1,0,0,1,1,1,890,1270,Alberto Cairo,167,Person,13,,Pen & paper,,86,2
1,1,0,1,1,0,0,1,1,1,891,1270,Lisa Charlotte Muth,165,Person,13,,Pen & paper,,20,23
1,0,1,0,0,1,0,1,0,0,892,1271,Financial Times,751,Magazine,4,,,,56,14
1,0,1,0,0,1,0,1,0,0,893,1271,Edward Tufte,751,Person,4,,,,49,13
1,0,1,0,0,1,0,1,0,0,894,1271,Stephen Few,750,Person,4,,,,19,32
0,1,1,1,0,0,0,0,0,0,895,1273,Alberto Cairo,651,Person,3,,,,86,2
1,1,0,0,0,0,0,0,0,0,896,1276,Tableau Public,749,Community,2,,,,41,10
0,1,1,0,0,0,0,1,0,0,897,1277,Twitter,428,Social Network,4,,Pen & paper,,38,28
1,1,0,1,0,0,0,0,1,0,898,1282,NYT,1780,Magazine,8,PowerPoint,Pen & paper,,38,7
1,1,0,1,0,0,0,0,1,0,899,1282,Washington Post,1781,Magazine,8,PowerPoint,Pen & paper,,11,9
1,1,0,1,0,0,0,0,1,0,900,1282,Stefanie Posavec,1776,Person,8,PowerPoint,Pen & paper,,13,37
1,1,0,1,0,0,0,0,1,0,901,1282,Nadieh Bremer,1779,Person,8,PowerPoint,Pen & paper,,73,11
1,1,0,1,0,0,0,0,1,0,902,1282,Andy Kirk,1779,Person,8,PowerPoint,Pen & paper,,33,43
1,1,0,1,0,0,0,0,1,0,903,1282,Alberto Cairo,1775,Person,8,PowerPoint,Pen & paper,,86,2
1,0,0,1,0,0,0,0,0,0,904,1295,Tableau Public,1462,Community,3,PowerPoint,,,41,10
1,0,0,1,0,0,0,0,0,0,905,1295,Stephanie Evergreen,1462,Person,3,PowerPoint,,,59,4
1,0,0,1,0,0,0,0,0,0,906,1295,Information Is Beautiful,1462,Blog,3,PowerPoint,,,8,55
0,0,1,0,0,1,0,0,0,0,907,1298,Alberto Cairo,1023,Person,3,,,,86,2
0,0,1,0,0,1,0,0,0,0,908,1298,Stephen Few,1022,Person,3,,,,19,32
0,0,1,0,0,1,0,0,0,0,909,1298,Edward Tufte,1021,Person,3,,,,49,13
0,0,1,0,0,1,0,0,0,0,910,1298,Financial Times,1021,Magazine,3,,,,56,14
1,1,1,1,1,1,0,0,0,0,911,1300,Giorgia Lupi,31,Person,11,PowerPoint,Pen & paper,R and various packages (not just ggplot or plotly),46,20
1,1,1,1,1,1,0,0,0,0,912,1300,Observable,28,Community,11,PowerPoint,Pen & paper,R and various packages (not just ggplot or plotly),11,66
1,1,1,1,1,1,0,0,0,0,913,1300,Nightingale,30,Magazine,11,PowerPoint,Pen & paper,R and various packages (not just ggplot or plotly),8,53
1,1,1,1,1,1,0,0,0,0,914,1300,Datawrapper,29,Blog,11,PowerPoint,Pen & paper,R and various packages (not just ggplot or plotly),11,3
1,0,0,0,0,0,1,0,0,0,915,1304,Twitter,1587,Social Network,3,PowerPoint,,,38,28
1,0,0,0,0,0,1,0,0,0,916,1304,#Datafam,1587,Community,3,PowerPoint,,,13,6
1,1,1,1,1,0,1,1,0,0,917,1306,Johnathan Schwabish,744,Person,11,PowerPoint,Pen & paper,,20,17
1,1,1,1,1,0,1,1,0,0,918,1306,Alberto Cairo,745,Person,11,PowerPoint,Pen & paper,,86,2
1,1,1,1,1,0,1,1,0,0,919,1306,Valentina D'Efilippo,747,Person,11,PowerPoint,Pen & paper,,9,19
1,1,1,1,1,0,1,1,0,0,920,1306,Observable,748,Community,11,PowerPoint,Pen & paper,,11,66
0,0,0,0,0,0,0,0,0,0,921,1307,Linkedin,1931,Social Network,0,,,,9,35
0,1,0,0,0,0,0,1,0,0,922,1310,Johnathan Schwabish,1361,Person,2,,,,20,17
0,1,0,0,0,0,0,1,0,0,923,1310,Nadieh Bremer,1363,Person,2,,,,73,11
0,1,0,0,0,0,0,1,0,0,924,1310,Storytelling With Data (Cole Knaflic),1362,Blog,2,,,,78,15
0,0,0,0,1,0,0,0,0,0,925,1320,Pudding,2029,Magazine,8,,,,24,42
0,0,0,0,1,0,0,0,0,0,926,1320,Nadieh Bremer,2030,Person,8,,,,73,11
0,0,0,0,1,0,0,0,0,0,927,1320,Giorgia Lupi,2028,Person,8,,,,46,20
1,0,0,0,0,0,0,1,0,0,928,1325,Twitter,578,Social Network,4,PowerPoint,,Cognos Analytics,38,28
1,0,0,0,0,0,0,0,0,0,929,1329,Storytelling With Data (Cole Knaflic),647,Blog,4,,,Siscense,78,15
0,0,1,1,0,1,0,0,0,0,930,1330,Nadieh Bremer,824,Person,4,,Pen & paper,,73,11
1,1,1,0,0,1,0,0,0,0,931,1336,Edward Tufte,1773,Person,5,,,,49,13
1,1,1,0,0,1,0,0,0,0,932,1336,Financial Times,1773,Magazine,5,,,,56,14
0,1,0,0,0,0,1,0,0,0,933,1343,Nature,917,Magazine,3,,Pen & paper,,10,38
1,0,1,0,1,1,0,0,0,0,934,1345,Shirley Wu,1772,Person,6,,Pen & paper,,49,12
1,0,1,0,1,1,0,0,0,0,935,1345,Amelia Wattenberger,1771,Person,6,,Pen & paper,,19,21
0,1,1,0,0,1,1,1,1,0,936,1346,Financial Times,268,Magazine,12,,,,56,14
0,1,1,0,0,1,1,1,1,0,937,1346,Edward Tufte,268,Person,12,,,,49,13
0,1,1,0,0,1,1,1,1,0,938,1346,Cedric Scherer,269,Person,12,,,,18,30
1,0,0,1,0,0,0,0,0,1,939,1348,Guardian,1870,Magazine,6,,Pen & paper,,2,83
1,0,0,1,0,0,0,0,0,1,940,1348,Bloomberg,1869,Magazine,6,,Pen & paper,,4,41
1,0,0,1,0,0,0,0,0,1,941,1348,NYT,1868,Magazine,6,,Pen & paper,,38,7
0,1,0,1,0,0,0,0,1,0,942,1349,Flowingwithdata (Nathan Yau),1402,Blog,3,,,,39,8
0,1,0,0,0,0,1,0,0,0,943,1351,Amanda Makulec,2074,Person,2,,,,8,0
0,1,0,0,0,0,1,0,0,0,944,1351,Alberto Cairo,2075,Person,2,,,,86,2
0,1,0,0,0,0,1,0,0,0,945,1351,Edward Tufte,2077,Person,2,,,,49,13
0,1,0,0,0,0,1,0,0,0,946,1351,Financial Times,2077,Magazine,2,,,,56,14
1,1,0,0,0,0,0,0,0,0,947,1352,NYT,433,Magazine,4,,Pen & paper,"SAP Webi, Lucidchart",38,7
1,1,0,0,0,0,0,0,0,0,948,1352,Tableau Public,434,Community,4,,Pen & paper,"SAP Webi, Lucidchart",41,10
1,1,0,0,0,0,0,0,0,0,949,1352,Economist,432,Magazine,4,,Pen & paper,"SAP Webi, Lucidchart",14,54
0,0,0,1,1,0,0,0,0,0,950,1356,Datavis Society,296,Organisation,5,,Pen & paper,,35,45
1,0,0,1,0,0,0,0,0,0,951,1362,Stephanie Evergreen,1215,Person,3,PowerPoint,,,59,4
1,0,0,1,0,0,0,0,0,0,952,1362,Ann K. Emery,1216,Person,3,PowerPoint,,,20,5
1,1,1,1,0,0,0,0,0,0,953,1365,Tableau Public,646,Community,6,PowerPoint,,,41,10
1,0,0,1,0,0,0,0,0,0,954,1370,Giorgia Lupi,1967,Person,2,,,,46,20
1,0,0,0,0,0,0,0,0,0,955,1376,Washington Post,1627,Magazine,2,,,,11,9
1,1,0,0,0,0,0,0,0,0,956,1381,Andy Kriebel,1398,Person,3,PowerPoint,,,12,25
1,1,0,0,0,0,0,0,0,0,957,1381,Alberto Cairo,1399,Person,3,PowerPoint,,,86,2
0,0,0,0,1,0,0,0,0,0,958,1382,Pudding,2035,Magazine,4,,,,24,42
0,0,0,0,1,0,0,0,0,0,959,1382,Nadieh Bremer,2034,Person,4,,,,73,11
0,0,0,0,1,0,0,0,0,0,960,1382,Amelia Wattenberger,2033,Person,4,,,,19,21
0,1,0,0,0,0,0,0,0,0,961,1385,Giorgia Lupi,1211,Person,2,,Pen & paper,,46,20
0,1,0,0,0,0,0,0,0,0,962,1385,Nadieh Bremer,1209,Person,2,,Pen & paper,,73,11
0,1,0,0,0,0,0,0,0,0,963,1385,Shirley Wu,1210,Person,2,,Pen & paper,,49,12
0,1,0,0,1,0,1,0,0,0,964,1394,Pinterest,1806,Social Network,5,,Pen & paper,,10,67
1,0,0,0,0,0,0,1,0,0,965,1396,Storytelling With Data (Cole Knaflic),1804,Blog,3,PowerPoint,,,78,15
1,0,1,1,0,1,0,0,0,0,966,1401,Hadley Wickham,2003,Person,5,,,,5,76
0,0,0,0,1,0,0,0,0,0,967,1406,Mona Chalabi,514,Person,5,,,Vanilla JavaScript and HTML!,17,16
0,0,0,0,1,0,0,0,0,0,968,1406,NYT,513,Magazine,5,,,Vanilla JavaScript and HTML!,38,7
0,0,0,0,1,0,0,0,0,0,969,1406,Pudding,515,Magazine,5,,,Vanilla JavaScript and HTML!,24,42
0,0,1,0,0,1,1,1,0,0,970,1407,Alberto Cairo,910,Person,4,,,,86,2
0,0,1,0,0,1,1,1,0,0,971,1407,Thomas Lin Pedersen,912,Person,4,,,,5,72
0,0,1,0,0,1,1,1,0,0,972,1407,Danielle Navarro,911,Person,4,,,,4,75
1,1,0,0,0,0,0,0,0,0,973,1423,Financial Times,511,Magazine,3,PowerPoint,,,56,14
1,1,0,0,0,0,0,0,0,0,974,1423,Steve Wexler,509,Person,3,PowerPoint,,,30,18
1,1,0,0,0,0,0,0,0,0,975,1423,Storytelling With Data (Cole Knaflic),506,Blog,3,PowerPoint,,,78,15
1,1,0,0,0,0,0,0,0,0,976,1423,Alberto Cairo,510,Person,3,PowerPoint,,,86,2
1,1,0,0,0,0,0,0,0,0,977,1423,Alli Torban,508,Person,3,PowerPoint,,,18,62
1,1,0,0,0,0,0,0,0,0,978,1423,Edward Tufte,511,Person,3,PowerPoint,,,49,13
1,0,0,0,0,0,0,0,0,0,979,1425,David Mccandless,1019,Person,2,,Pen & paper,,11,49
1,0,0,1,1,0,0,0,0,0,980,1427,Pinterest,1681,Social Network,5,,Pen & paper,,10,67
1,1,0,0,0,0,0,0,0,0,981,1429,Tableau Public,643,Community,4,PowerPoint,,SAS,41,10
1,1,1,0,0,1,0,0,0,1,982,1434,Alli Torban,184,Person,8,PowerPoint,,"Figma, RAWgraphs",18,62
1,1,1,0,0,1,0,0,0,1,983,1434,Amy Cesal,182,Person,8,PowerPoint,,"Figma, RAWgraphs",8,1
1,1,1,0,0,1,0,0,0,1,984,1434,Johnathan Schwabish,183,Person,8,PowerPoint,,"Figma, RAWgraphs",20,17
0,0,0,0,0,0,0,0,0,0,985,1435,Storytelling With Data (Cole Knaflic),226,Blog,2,,Pen & paper,"Google Sheets, Figma, GIMP, Google Slides",78,15
1,0,0,1,0,0,0,1,1,0,986,1438,Storytelling With Data (Cole Knaflic),1578,Blog,8,PowerPoint,,,78,15
1,0,0,0,0,0,0,0,1,0,987,1450,Economist,1721,Magazine,3,PowerPoint,,,14,54
1,0,0,0,0,0,0,0,1,0,988,1450,David Mccandless,1719,Person,3,PowerPoint,,,11,49
1,0,0,0,0,0,0,0,1,0,989,1450,Kontinentalist,1720,Organisation,3,PowerPoint,,,4,84
1,0,0,0,0,0,0,0,1,0,990,1450,Nadieh Bremer,1717,Person,3,PowerPoint,,,73,11
1,0,0,0,0,0,0,0,1,0,991,1450,Alberto Cairo,1718,Person,3,PowerPoint,,,86,2
1,0,0,0,0,0,0,0,1,0,992,1450,Nightingale,1716,Magazine,3,PowerPoint,,,8,53
1,0,0,0,0,0,0,1,0,0,993,1451,Alberto Cairo,448,Person,4,PowerPoint,,,86,2
1,0,0,0,0,0,0,1,0,0,994,1451,Storytelling With Data (Cole Knaflic),449,Blog,4,PowerPoint,,,78,15
0,0,1,0,0,1,0,0,0,0,995,1452,Lisa Charlotte Muth,1206,Person,3,,,Figma,20,23
0,0,1,0,0,1,0,0,0,0,996,1452,Federica Fragapane,1201,Person,3,,,Figma,24,22
0,0,1,0,0,1,0,0,0,0,997,1452,Moritz Stefaner,1195,Person,3,,,Figma,21,34
0,0,1,0,0,1,0,0,0,0,998,1452,Valentina D'Efilippo,1202,Person,3,,,Figma,9,19
0,0,1,0,0,1,0,0,0,0,999,1452,Alli Torban,1200,Person,3,,,Figma,18,62
0,0,1,0,0,1,0,0,0,0,1000,1452,Shirley Wu,1203,Person,3,,,Figma,49,12
0,0,1,0,0,1,0,0,0,0,1001,1452,Nadieh Bremer,1194,Person,3,,,Figma,73,11
0,0,1,0,0,1,0,0,0,0,1002,1452,Gabrielle Merite,1207,Person,3,,,Figma,10,63
0,0,1,0,0,1,0,0,0,0,1003,1452,Alberto Cairo,1196,Person,3,,,Figma,86,2
1,0,0,0,0,0,0,0,0,0,1004,1459,Johnathan Schwabish,1359,Person,2,PowerPoint,,,20,17
1,0,0,0,0,0,0,0,0,0,1005,1459,Pudding,1360,Magazine,2,PowerPoint,,,24,42
1,0,0,0,0,0,0,0,0,0,1006,1459,Storytelling With Data (Cole Knaflic),1358,Blog,2,PowerPoint,,,78,15
0,1,0,0,0,0,0,0,0,0,1007,1464,Steve Wexler,1016,Person,1,,,,30,18
0,1,0,0,0,0,0,0,0,0,1008,1464,Andy Cotgreave,1017,Person,1,,,,13,27
0,0,1,0,1,1,0,0,0,1,1009,1469,Amelia Wattenberger,1622,Person,8,,,Svelte,19,21
0,0,1,0,1,1,0,0,0,1,1010,1469,Flowingwithdata (Nathan Yau),1624,Blog,8,,,Svelte,39,8
1,0,1,1,1,1,1,0,0,0,1011,1470,Edward Tufte,55,Person,11,,Pen & paper,,49,13
1,0,1,1,1,1,1,0,0,0,1012,1470,Financial Times,55,Magazine,11,,Pen & paper,,56,14
1,0,1,1,1,1,1,0,0,0,1013,1470,David Mccandless,56,Person,11,,Pen & paper,,11,49
1,0,1,1,1,1,1,0,0,0,1014,1470,Flowingwithdata (Nathan Yau),57,Blog,11,,Pen & paper,,39,8
1,0,1,1,1,1,1,0,0,0,1015,1470,Hadley Wickham,58,Person,11,,Pen & paper,,5,76
